,Created Date,Neighborhood,Price
5313,2017-04,Borough Park,1795.0
5314,2017-04,Brighton Beach,2150.0
5315,2017-04,Brooklyn,2500.0
5316,2017-04,Brooklyn Heights,3175.0
5317,2017-04,Brownsville,1800.0
5318,2017-04,Bushwick,2550.0
5319,2017-04,Canarsie,2025.0
5320,2017-04,Carroll Gardens,2850.0
5321,2017-04,Clinton Hill,2600.0
5322,2017-04,Cobble Hill,2688.0
5323,2017-04,Columbia St Waterfront District,2500.0
5324,2017-04,Coney Island,2200.0
5325,2017-04,Parkville/Bensonhurst,2300.0
5326,2017-04,DUMBO,4473.0
5327,2017-04,Ditmas Park,1999.0
5328,2017-04,Downtown Brooklyn,3131.0
5329,2017-04,Dyker Heights,2100.0
5330,2017-04,East Brooklyn,2399.0
5331,2017-04,East Flatbush,2000.0
5332,2017-04,East New York,2000.0
5333,2017-04,Vanderveer/Flatbush,1950.0
5334,2017-04,Flatlands,2057.14
5335,2017-04,Fort Greene,3000.0
5336,2017-04,Gowanus,2772.0
5337,2017-04,Gravesend/Homecrest,1800.0
5338,2017-04,Greenpoint,2750.0
5339,2017-04,Greenwood,2300.0
5340,2017-04,Kensington,1900.0
5341,2017-04,Manhattan Beach,2500.0
5342,2017-04,Marine Park,1783.33
5343,2017-04,Midwood,1888.0
5344,2017-04,Mill Basin,
5345,2017-04,North Brooklyn,3000.0
5346,2017-04,Northwest Brooklyn,2995.0
5347,2017-04,Park Slope,2700.0
5348,2017-04,Prospect Heights,2850.0
5349,2017-04,Prospect Lefferts Gardens,2195.0
5350,2017-04,Prospect Park,2600.0
5351,2017-04,Prospect Park South,2150.0
5352,2017-04,Red Hook,2699.0
5353,2017-04,Sheepshead Bay,1950.0
5354,2017-04,South Brooklyn,1995.0
5355,2017-04,Industry City/Sunset Park,2000.0
5356,2017-04,Williamsburg,3100.0
5357,2017-04,Windsor Terrace,2500.0
5358,2017-04,Brooklyn Heights/Cobble Hill,2931.5
5359,2017-04,Williamsburg/Bedford-Stuyvesant,2747.5
5360,2017-04,Bath Beach/Bensonhurst,1875.0
5361,2017-04,Kensington/Windsor Terrace,2200.0
5362,2017-04,Carroll Gardens/Red Hook,2774.5
5363,2017-04,Sheepshead Bay/Brighton Beach,2050.0
5364,2017-04,Park Slope/Windsor Terrace,2600.0
5365,2017-04,Park Slope/Gowanus,2736.0
5366,2017-04,Bushwick/Bedford-Stuyvesant,2472.5
5367,2017-04,Flatlands/Mill Basin,2057.14
5368,2017-05,Bath Beach,1950.0
5369,2017-05,Bay Ridge,2000.0
5370,2017-05,Bedford-Stuyvesant,2400.0
5371,2017-05,Parkville/Bensonhurst,1700.0
5372,2017-05,Bergen Beach,2074.75
5373,2017-05,Boerum Hill,3102.0
5374,2017-05,Borough Park,1700.0
5375,2017-05,Brighton Beach,2100.0
5376,2017-05,Brooklyn,2500.0
5377,2017-05,Brooklyn Heights,3000.0
5378,2017-05,Brownsville,1750.0
5379,2017-05,Bushwick,2599.0
5380,2017-05,Canarsie,2100.0
5381,2017-05,Carroll Gardens,2900.0
5382,2017-05,Clinton Hill,2750.0
5383,2017-05,Cobble Hill,3000.0
5384,2017-05,Columbia St Waterfront District,2550.0
5385,2017-05,Coney Island,2100.0
5386,2017-05,Parkville/Bensonhurst,2300.0
5387,2017-05,DUMBO,4495.0
5388,2017-05,Ditmas Park,2000.0
5389,2017-05,Downtown Brooklyn,3120.0
5390,2017-05,Dyker Heights,1999.0
5391,2017-05,East Brooklyn,2400.0
5392,2017-05,East Flatbush,1999.0
5393,2017-05,East New York,2099.0
5394,2017-05,Vanderveer/Flatbush,1950.0
5395,2017-05,Flatlands,2100.0
5396,2017-05,Fort Greene,2900.0
5397,2017-05,Gowanus,2927.0
5398,2017-05,Gravesend/Homecrest,1750.0
5399,2017-05,Greenpoint,2795.0
5400,2017-05,Greenwood,2300.0
5401,2017-05,Kensington,1950.0
5402,2017-05,Manhattan Beach,2500.0
5403,2017-05,Marine Park,1750.0
5404,2017-05,Midwood,1800.0
5405,2017-05,Mill Basin,
5406,2017-05,North Brooklyn,3000.0
5407,2017-05,Northwest Brooklyn,3000.0
5408,2017-05,Park Slope,2799.0
5409,2017-05,Prospect Heights,2957.0
5410,2017-05,Prospect Lefferts Gardens,2095.0
5411,2017-05,Prospect Park,2650.0
5412,2017-05,Prospect Park South,2240.0
5413,2017-05,Red Hook,2600.0
5414,2017-05,Sheepshead Bay,1900.0
5415,2017-05,South Brooklyn,1999.0
5416,2017-05,Industry City/Sunset Park,2025.0
5417,2017-05,Williamsburg,3142.0
5418,2017-05,Windsor Terrace,2650.0
5419,2017-05,Brooklyn Heights/Cobble Hill,3000.0
5420,2017-05,Williamsburg/Bedford-Stuyvesant,2771.0
5421,2017-05,Bath Beach/Bensonhurst,1825.0
5422,2017-05,Kensington/Windsor Terrace,2300.0
5423,2017-05,Carroll Gardens/Red Hook,2750.0
5424,2017-05,Sheepshead Bay/Brighton Beach,2000.0
5425,2017-05,Park Slope/Windsor Terrace,2724.5
5426,2017-05,Park Slope/Gowanus,2863.0
5427,2017-05,Bushwick/Bedford-Stuyvesant,2499.5
5428,2017-05,Flatlands/Mill Basin,2100.0
5429,2017-06,Bath Beach,2000.0
5430,2017-06,Bay Ridge,2000.0
5431,2017-06,Bedford-Stuyvesant,2475.0
5432,2017-06,Parkville/Bensonhurst,1775.0
5433,2017-06,Bergen Beach,2149.5
5434,2017-06,Boerum Hill,3000.0
5435,2017-06,Borough Park,1750.0
5436,2017-06,Brighton Beach,2150.0
5437,2017-06,Brooklyn,2550.0
5438,2017-06,Brooklyn Heights,3100.0
5439,2017-06,Brownsville,1800.0
5440,2017-06,Bushwick,2600.0
5441,2017-06,Canarsie,2100.0
5442,2017-06,Carroll Gardens,2900.0
5443,2017-06,Clinton Hill,2700.0
5444,2017-06,Cobble Hill,2973.0
5445,2017-06,Columbia St Waterfront District,2600.0
5446,2017-06,Coney Island,2100.0
5447,2017-06,Parkville/Bensonhurst,2399.0
5448,2017-06,DUMBO,4495.0
5449,2017-06,Ditmas Park,2000.0
5450,2017-06,Downtown Brooklyn,3145.0
5451,2017-06,Dyker Heights,1950.0
5452,2017-06,East Brooklyn,2495.0
5453,2017-06,East Flatbush,1999.0
5454,2017-06,East New York,2000.0
5455,2017-06,Vanderveer/Flatbush,2000.0
5456,2017-06,Flatlands,2150.0
5457,2017-06,Fort Greene,2950.0
5458,2017-06,Gowanus,2900.0
5459,2017-06,Gravesend/Homecrest,1800.0
5460,2017-06,Greenpoint,2900.0
5461,2017-06,Greenwood,2350.0
5462,2017-06,Kensington,2000.0
5463,2017-06,Manhattan Beach,2500.0
5464,2017-06,Marine Park,1750.0
5465,2017-06,Midwood,1850.0
5466,2017-06,Mill Basin,
5467,2017-06,North Brooklyn,3099.0
5468,2017-06,Northwest Brooklyn,3000.0
5469,2017-06,Park Slope,2800.0
5470,2017-06,Prospect Heights,2954.0
5471,2017-06,Prospect Lefferts Gardens,2175.0
5472,2017-06,Prospect Park,2700.0
5473,2017-06,Prospect Park South,2100.0
5474,2017-06,Red Hook,2699.0
5475,2017-06,Sheepshead Bay,1850.0
5476,2017-06,South Brooklyn,2000.0
5477,2017-06,Industry City/Sunset Park,2100.0
5478,2017-06,Williamsburg,3180.0
5479,2017-06,Windsor Terrace,2750.0
5480,2017-06,Brooklyn Heights/Cobble Hill,3036.5
5481,2017-06,Williamsburg/Bedford-Stuyvesant,2827.5
5482,2017-06,Bath Beach/Bensonhurst,1887.5
5483,2017-06,Kensington/Windsor Terrace,2375.0
5484,2017-06,Carroll Gardens/Red Hook,2799.5
5485,2017-06,Sheepshead Bay/Brighton Beach,2000.0
5486,2017-06,Park Slope/Windsor Terrace,2775.0
5487,2017-06,Park Slope/Gowanus,2850.0
5488,2017-06,Bushwick/Bedford-Stuyvesant,2537.5
5489,2017-06,Flatlands/Mill Basin,2150.0
5490,2017-07,Bath Beach,1975.0
5491,2017-07,Bay Ridge,2000.0
5492,2017-07,Bedford-Stuyvesant,2475.0
5493,2017-07,Parkville/Bensonhurst,1700.0
5494,2017-07,Bergen Beach,2224.25
5495,2017-07,Boerum Hill,3200.0
5496,2017-07,Borough Park,1738.0
5497,2017-07,Brighton Beach,2300.0
5498,2017-07,Brooklyn,2599.0
5499,2017-07,Brooklyn Heights,3033.0
5500,2017-07,Brownsville,1800.0
5501,2017-07,Bushwick,2650.0
5502,2017-07,Canarsie,2100.0
5503,2017-07,Carroll Gardens,2900.0
5504,2017-07,Clinton Hill,2700.0
5505,2017-07,Cobble Hill,3000.0
5506,2017-07,Columbia St Waterfront District,2700.0
5507,2017-07,Coney Island,2100.0
5508,2017-07,Parkville/Bensonhurst,2450.0
5509,2017-07,DUMBO,4500.0
5510,2017-07,Ditmas Park,1999.0
5511,2017-07,Downtown Brooklyn,3195.0
5512,2017-07,Dyker Heights,1950.0
5513,2017-07,East Brooklyn,2500.0
5514,2017-07,East Flatbush,2050.0
5515,2017-07,East New York,2050.0
5516,2017-07,Vanderveer/Flatbush,2100.0
5517,2017-07,Flatlands,2140.0
5518,2017-07,Fort Greene,2900.0
5519,2017-07,Gowanus,2900.0
5520,2017-07,Gravesend/Homecrest,1800.0
5521,2017-07,Greenpoint,2900.0
5522,2017-07,Greenwood,2300.0
5523,2017-07,Kensington,2100.0
5524,2017-07,Manhattan Beach,2500.0
5525,2017-07,Marine Park,1950.0
5526,2017-07,Midwood,1800.0
5527,2017-07,Mill Basin,
5528,2017-07,North Brooklyn,3095.0
5529,2017-07,Northwest Brooklyn,3000.0
5530,2017-07,Park Slope,2800.0
5531,2017-07,Prospect Heights,2950.0
5532,2017-07,Prospect Lefferts Gardens,2200.0
5533,2017-07,Prospect Park,2699.0
5534,2017-07,Prospect Park South,1999.0
5535,2017-07,Red Hook,2600.0
5536,2017-07,Sheepshead Bay,1825.0
5537,2017-07,South Brooklyn,2000.0
5538,2017-07,Industry City/Sunset Park,2198.0
5539,2017-07,Williamsburg,3115.0
5540,2017-07,Windsor Terrace,2600.0
5541,2017-07,Brooklyn Heights/Cobble Hill,3016.5
5542,2017-07,Williamsburg/Bedford-Stuyvesant,2795.0
5543,2017-07,Bath Beach/Bensonhurst,1837.5
5544,2017-07,Kensington/Windsor Terrace,2350.0
5545,2017-07,Carroll Gardens/Red Hook,2750.0
5546,2017-07,Sheepshead Bay/Brighton Beach,2062.5
5547,2017-07,Park Slope/Windsor Terrace,2700.0
5548,2017-07,Park Slope/Gowanus,2850.0
5549,2017-07,Bushwick/Bedford-Stuyvesant,2562.5
5550,2017-07,Flatlands/Mill Basin,2140.0
5551,2017-08,Bath Beach,1950.0
5552,2017-08,Bay Ridge,1895.0
5553,2017-08,Bedford-Stuyvesant,2475.0
5554,2017-08,Parkville/Bensonhurst,1875.0
5555,2017-08,Bergen Beach,2299.0
5556,2017-08,Boerum Hill,3250.0
5557,2017-08,Borough Park,1795.0
5558,2017-08,Brighton Beach,2100.0
5559,2017-08,Brooklyn,2615.0
5560,2017-08,Brooklyn Heights,2985.0
5561,2017-08,Brownsville,1700.0
5562,2017-08,Bushwick,2650.0
5563,2017-08,Canarsie,1825.0
5564,2017-08,Carroll Gardens,2900.0
5565,2017-08,Clinton Hill,2600.0
5566,2017-08,Cobble Hill,3250.0
5567,2017-08,Columbia St Waterfront District,2700.0
5568,2017-08,Coney Island,1900.0
5569,2017-08,Parkville/Bensonhurst,2500.0
5570,2017-08,DUMBO,4250.0
5571,2017-08,Ditmas Park,2000.0
5572,2017-08,Downtown Brooklyn,3235.0
5573,2017-08,Dyker Heights,1850.0
5574,2017-08,East Brooklyn,2500.0
5575,2017-08,East Flatbush,2100.0
5576,2017-08,East New York,2100.0
5577,2017-08,Vanderveer/Flatbush,2050.0
5578,2017-08,Flatlands,2130.0
5579,2017-08,Fort Greene,2900.0
5580,2017-08,Gowanus,3000.0
5581,2017-08,Gravesend/Homecrest,1713.0
5582,2017-08,Greenpoint,2795.0
5583,2017-08,Greenwood,2350.0
5584,2017-08,Kensington,2050.0
5585,2017-08,Manhattan Beach,2500.0
5586,2017-08,Marine Park,2000.0
5587,2017-08,Midwood,1750.0
5588,2017-08,Mill Basin,
5589,2017-08,North Brooklyn,3000.0
5590,2017-08,Northwest Brooklyn,3000.0
5591,2017-08,Park Slope,2800.0
5592,2017-08,Prospect Heights,2900.0
5593,2017-08,Prospect Lefferts Gardens,2097.0
5594,2017-08,Prospect Park,2700.0
5595,2017-08,Prospect Park South,2000.0
5596,2017-08,Red Hook,2800.0
5597,2017-08,Sheepshead Bay,1900.0
5598,2017-08,South Brooklyn,2000.0
5599,2017-08,Industry City/Sunset Park,2025.0
5600,2017-08,Williamsburg,3115.0
5601,2017-08,Windsor Terrace,2500.0
5602,2017-08,Brooklyn Heights/Cobble Hill,3117.5
5603,2017-08,Williamsburg/Bedford-Stuyvesant,2795.0
5604,2017-08,Bath Beach/Bensonhurst,1912.5
5605,2017-08,Kensington/Windsor Terrace,2275.0
5606,2017-08,Carroll Gardens/Red Hook,2850.0
5607,2017-08,Sheepshead Bay/Brighton Beach,2000.0
5608,2017-08,Park Slope/Windsor Terrace,2650.0
5609,2017-08,Park Slope/Gowanus,2900.0
5610,2017-08,Bushwick/Bedford-Stuyvesant,2562.5
5611,2017-08,Flatlands/Mill Basin,2130.0
5612,2017-09,Bath Beach,1850.0
5613,2017-09,Bay Ridge,1895.0
5614,2017-09,Bedford-Stuyvesant,2450.0
5615,2017-09,Parkville/Bensonhurst,1725.0
5616,2017-09,Bergen Beach,2249.5
5617,2017-09,Boerum Hill,3300.0
5618,2017-09,Borough Park,1788.0
5619,2017-09,Brighton Beach,2025.0
5620,2017-09,Brooklyn,2598.0
5621,2017-09,Brooklyn Heights,2999.0
5622,2017-09,Brownsville,1700.0
5623,2017-09,Bushwick,2600.0
5624,2017-09,Canarsie,1900.0
5625,2017-09,Carroll Gardens,2800.0
5626,2017-09,Clinton Hill,2599.0
5627,2017-09,Cobble Hill,3199.0
5628,2017-09,Columbia St Waterfront District,2750.0
5629,2017-09,Coney Island,2150.0
5630,2017-09,Parkville/Bensonhurst,2450.0
5631,2017-09,DUMBO,4498.0
5632,2017-09,Ditmas Park,2195.0
5633,2017-09,Downtown Brooklyn,3188.0
5634,2017-09,Dyker Heights,2050.0
5635,2017-09,East Brooklyn,2499.0
5636,2017-09,East Flatbush,2000.0
5637,2017-09,East New York,1950.0
5638,2017-09,Vanderveer/Flatbush,2000.0
5639,2017-09,Flatlands,2120.0
5640,2017-09,Fort Greene,2842.0
5641,2017-09,Gowanus,3000.0
5642,2017-09,Gravesend/Homecrest,1800.0
5643,2017-09,Greenpoint,2849.0
5644,2017-09,Greenwood,2300.0
5645,2017-09,Kensington,2000.0
5646,2017-09,Manhattan Beach,2500.0
5647,2017-09,Marine Park,2032.0
5648,2017-09,Midwood,1850.0
5649,2017-09,Mill Basin,
5650,2017-09,North Brooklyn,3000.0
5651,2017-09,Northwest Brooklyn,2995.0
5652,2017-09,Park Slope,2900.0
5653,2017-09,Prospect Heights,2900.0
5654,2017-09,Prospect Lefferts Gardens,2100.0
5655,2017-09,Prospect Park,2650.0
5656,2017-09,Prospect Park South,2025.0
5657,2017-09,Red Hook,2800.0
5658,2017-09,Sheepshead Bay,1850.0
5659,2017-09,South Brooklyn,2000.0
5660,2017-09,Industry City/Sunset Park,2050.0
5661,2017-09,Williamsburg,3100.0
5662,2017-09,Windsor Terrace,2500.0
5663,2017-09,Brooklyn Heights/Cobble Hill,3099.0
5664,2017-09,Williamsburg/Bedford-Stuyvesant,2775.0
5665,2017-09,Bath Beach/Bensonhurst,1787.5
5666,2017-09,Kensington/Windsor Terrace,2250.0
5667,2017-09,Carroll Gardens/Red Hook,2800.0
5668,2017-09,Sheepshead Bay/Brighton Beach,1937.5
5669,2017-09,Park Slope/Windsor Terrace,2700.0
5670,2017-09,Park Slope/Gowanus,2950.0
5671,2017-09,Bushwick/Bedford-Stuyvesant,2525.0
5672,2017-09,Flatlands/Mill Basin,2120.0
5673,2017-10,Bath Beach,1898.0
5674,2017-10,Bay Ridge,1900.0
5675,2017-10,Bedford-Stuyvesant,2400.0
5676,2017-10,Parkville/Bensonhurst,1738.0
5677,2017-10,Bergen Beach,2200.0
5678,2017-10,Boerum Hill,3162.0
5679,2017-10,Borough Park,1897.0
5680,2017-10,Brighton Beach,2075.0
5681,2017-10,Brooklyn,2500.0
5682,2017-10,Brooklyn Heights,3100.0
5683,2017-10,Brownsville,1795.0
5684,2017-10,Bushwick,2500.0
5685,2017-10,Canarsie,1900.0
5686,2017-10,Carroll Gardens,2950.0
5687,2017-10,Clinton Hill,2795.0
5688,2017-10,Cobble Hill,3200.0
5689,2017-10,Columbia St Waterfront District,2800.0
5690,2017-10,Coney Island,2200.0
5691,2017-10,Parkville/Bensonhurst,2400.0
5692,2017-10,DUMBO,4375.0
5693,2017-10,Ditmas Park,2175.0
5694,2017-10,Downtown Brooklyn,3195.0
5695,2017-10,Dyker Heights,1948.0
5696,2017-10,East Brooklyn,2450.0
5697,2017-10,East Flatbush,1925.0
5698,2017-10,East New York,1850.0
5699,2017-10,Vanderveer/Flatbush,2095.0
5700,2017-10,Flatlands,2110.0
5701,2017-10,Fort Greene,2750.0
5702,2017-10,Gowanus,2821.0
5703,2017-10,Gravesend/Homecrest,1710.0
5704,2017-10,Greenpoint,2702.0
5705,2017-10,Greenwood,2500.0
5706,2017-10,Kensington,2050.0
5707,2017-10,Manhattan Beach,2500.0
5708,2017-10,Marine Park,2064.0
5709,2017-10,Midwood,1787.0
5710,2017-10,Mill Basin,
5711,2017-10,North Brooklyn,2970.0
5712,2017-10,Northwest Brooklyn,2998.0
5713,2017-10,Park Slope,2800.0
5714,2017-10,Prospect Heights,2825.0
5715,2017-10,Prospect Lefferts Gardens,2098.0
5716,2017-10,Prospect Park,2600.0
5717,2017-10,Prospect Park South,1999.0
5718,2017-10,Red Hook,2850.0
5719,2017-10,Sheepshead Bay,1725.0
5720,2017-10,South Brooklyn,2000.0
5721,2017-10,Industry City/Sunset Park,2000.0
5722,2017-10,Williamsburg,3000.0
5723,2017-10,Windsor Terrace,2500.0
5724,2017-10,Brooklyn Heights/Cobble Hill,3150.0
5725,2017-10,Williamsburg/Bedford-Stuyvesant,2700.0
5726,2017-10,Bath Beach/Bensonhurst,1818.0
5727,2017-10,Kensington/Windsor Terrace,2275.0
5728,2017-10,Carroll Gardens/Red Hook,2900.0
5729,2017-10,Sheepshead Bay/Brighton Beach,1900.0
5730,2017-10,Park Slope/Windsor Terrace,2650.0
5731,2017-10,Park Slope/Gowanus,2810.5
5732,2017-10,Bushwick/Bedford-Stuyvesant,2450.0
5733,2017-10,Flatlands/Mill Basin,2110.0
5734,2017-11,Bath Beach,2000.0
5735,2017-11,Bay Ridge,1825.0
5736,2017-11,Bedford-Stuyvesant,2400.0
5737,2017-11,Parkville/Bensonhurst,1700.0
5738,2017-11,Bergen Beach,2150.0
5739,2017-11,Boerum Hill,2999.0
5740,2017-11,Borough Park,1800.0
5741,2017-11,Brighton Beach,2098.0
5742,2017-11,Brooklyn,2495.0
5743,2017-11,Brooklyn Heights,3000.0
5744,2017-11,Brownsville,1750.0
5745,2017-11,Bushwick,2495.0
5746,2017-11,Canarsie,1900.0
5747,2017-11,Carroll Gardens,2900.0
5748,2017-11,Clinton Hill,2725.0
5749,2017-11,Cobble Hill,3050.0
5750,2017-11,Columbia St Waterfront District,2700.0
5751,2017-11,Coney Island,2197.0
5752,2017-11,Parkville/Bensonhurst,2385.0
5753,2017-11,DUMBO,4500.0
5754,2017-11,Ditmas Park,1899.0
5755,2017-11,Downtown Brooklyn,3086.0
5756,2017-11,Dyker Heights,2193.0
5757,2017-11,East Brooklyn,2400.0
5758,2017-11,East Flatbush,1950.0
5759,2017-11,East New York,1900.0
5760,2017-11,Vanderveer/Flatbush,1995.0
5761,2017-11,Flatlands,2100.0
5762,2017-11,Fort Greene,2700.0
5763,2017-11,Gowanus,2796.0
5764,2017-11,Gravesend/Homecrest,1875.0
5765,2017-11,Greenpoint,2699.0
5766,2017-11,Greenwood,2450.0
5767,2017-11,Kensington,2000.0
5768,2017-11,Manhattan Beach,2500.0
5769,2017-11,Marine Park,2096.0
5770,2017-11,Midwood,1800.0
5771,2017-11,Mill Basin,
5772,2017-11,North Brooklyn,2875.0
5773,2017-11,Northwest Brooklyn,2915.0
5774,2017-11,Park Slope,2800.0
5775,2017-11,Prospect Heights,2800.0
5776,2017-11,Prospect Lefferts Gardens,2000.0
5777,2017-11,Prospect Park,2500.0
5778,2017-11,Prospect Park South,1950.0
5779,2017-11,Red Hook,2850.0
5780,2017-11,Sheepshead Bay,1849.0
5781,2017-11,South Brooklyn,1962.0
5782,2017-11,Industry City/Sunset Park,2000.0
5783,2017-11,Williamsburg,2966.0
5784,2017-11,Windsor Terrace,2400.0
5785,2017-11,Brooklyn Heights/Cobble Hill,3025.0
5786,2017-11,Williamsburg/Bedford-Stuyvesant,2683.0
5787,2017-11,Bath Beach/Bensonhurst,1850.0
5788,2017-11,Kensington/Windsor Terrace,2200.0
5789,2017-11,Carroll Gardens/Red Hook,2875.0
5790,2017-11,Sheepshead Bay/Brighton Beach,1973.5
5791,2017-11,Park Slope/Windsor Terrace,2600.0
5792,2017-11,Park Slope/Gowanus,2798.0
5793,2017-11,Bushwick/Bedford-Stuyvesant,2447.5
5794,2017-11,Flatlands/Mill Basin,2100.0
5795,2017-12,Bath Beach,1848.0
5796,2017-12,Bay Ridge,1850.0
5797,2017-12,Bedford-Stuyvesant,2350.0
5798,2017-12,Parkville/Bensonhurst,1750.0
5799,2017-12,Bergen Beach,2050.0
5800,2017-12,Boerum Hill,3169.0
5801,2017-12,Borough Park,1650.0
5802,2017-12,Brighton Beach,2000.0
5803,2017-12,Brooklyn,2450.0
5804,2017-12,Brooklyn Heights,3100.0
5805,2017-12,Brownsville,1698.0
5806,2017-12,Bushwick,2450.0
5807,2017-12,Canarsie,2075.0
5808,2017-12,Carroll Gardens,2875.0
5809,2017-12,Clinton Hill,2735.0
5810,2017-12,Cobble Hill,3000.0
5811,2017-12,Columbia St Waterfront District,2700.0
5812,2017-12,Coney Island,2199.0
5813,2017-12,Parkville/Bensonhurst,2350.0
5814,2017-12,DUMBO,4431.0
5815,2017-12,Ditmas Park,1995.0
5816,2017-12,Downtown Brooklyn,3150.0
5817,2017-12,Dyker Heights,2100.0
5818,2017-12,East Brooklyn,2383.0
5819,2017-12,East Flatbush,1997.0
5820,2017-12,East New York,1995.0
5821,2017-12,Vanderveer/Flatbush,1950.0
5822,2017-12,Flatlands,1975.0
5823,2017-12,Fort Greene,2750.0
5824,2017-12,Gowanus,2698.0
5825,2017-12,Gravesend/Homecrest,1735.0
5826,2017-12,Greenpoint,2595.0
5827,2017-12,Greenwood,2375.0
5828,2017-12,Kensington,2000.0
5829,2017-12,Manhattan Beach,2500.0
5830,2017-12,Marine Park,2271.0
5831,2017-12,Midwood,1700.0
5832,2017-12,Mill Basin,
5833,2017-12,North Brooklyn,2800.0
5834,2017-12,Northwest Brooklyn,2980.0
5835,2017-12,Park Slope,2800.0
5836,2017-12,Prospect Heights,2800.0
5837,2017-12,Prospect Lefferts Gardens,2150.0
5838,2017-12,Prospect Park,2499.0
5839,2017-12,Prospect Park South,1995.0
5840,2017-12,Red Hook,2825.0
5841,2017-12,Sheepshead Bay,1998.0
5842,2017-12,South Brooklyn,1958.0
5843,2017-12,Industry City/Sunset Park,2000.0
5844,2017-12,Williamsburg,2900.0
5845,2017-12,Windsor Terrace,2384.0
5846,2017-12,Brooklyn Heights/Cobble Hill,3050.0
5847,2017-12,Williamsburg/Bedford-Stuyvesant,2625.0
5848,2017-12,Bath Beach/Bensonhurst,1799.0
5849,2017-12,Kensington/Windsor Terrace,2192.0
5850,2017-12,Carroll Gardens/Red Hook,2850.0
5851,2017-12,Sheepshead Bay/Brighton Beach,1999.0
5852,2017-12,Park Slope/Windsor Terrace,2592.0
5853,2017-12,Park Slope/Gowanus,2749.0
5854,2017-12,Bushwick/Bedford-Stuyvesant,2400.0
5855,2017-12,Flatlands/Mill Basin,1975.0
5856,2018-01,Bath Beach,1875.0
5857,2018-01,Bay Ridge,2000.0
5858,2018-01,Bedford-Stuyvesant,2350.0
5859,2018-01,Parkville/Bensonhurst,1700.0
5860,2018-01,Bergen Beach,2075.0
5861,2018-01,Boerum Hill,3000.0
5862,2018-01,Borough Park,1660.0
5863,2018-01,Brighton Beach,2000.0
5864,2018-01,Brooklyn,2450.0
5865,2018-01,Brooklyn Heights,3200.0
5866,2018-01,Brownsville,1700.0
5867,2018-01,Bushwick,2450.0
5868,2018-01,Canarsie,2174.0
5869,2018-01,Carroll Gardens,2825.0
5870,2018-01,Clinton Hill,2700.0
5871,2018-01,Cobble Hill,3082.0
5872,2018-01,Columbia St Waterfront District,2625.0
5873,2018-01,Coney Island,2075.0
5874,2018-01,Parkville/Bensonhurst,2300.0
5875,2018-01,DUMBO,4225.0
5876,2018-01,Ditmas Park,1999.0
5877,2018-01,Downtown Brooklyn,3195.0
5878,2018-01,Dyker Heights,2148.0
5879,2018-01,East Brooklyn,2350.0
5880,2018-01,East Flatbush,2080.0
5881,2018-01,East New York,2000.0
5882,2018-01,Vanderveer/Flatbush,2000.0
5883,2018-01,Flatlands,1850.0
5884,2018-01,Fort Greene,2700.0
5885,2018-01,Gowanus,2756.0
5886,2018-01,Gravesend/Homecrest,1698.0
5887,2018-01,Greenpoint,2600.0
5888,2018-01,Greenwood,2190.0
5889,2018-01,Kensington,2095.0
5890,2018-01,Manhattan Beach,2500.0
5891,2018-01,Marine Park,2300.0
5892,2018-01,Midwood,1765.0
5893,2018-01,Mill Basin,
5894,2018-01,North Brooklyn,2800.0
5895,2018-01,Northwest Brooklyn,2995.0
5896,2018-01,Park Slope,2800.0
5897,2018-01,Prospect Heights,2800.0
5898,2018-01,Prospect Lefferts Gardens,2000.0
5899,2018-01,Prospect Park,2500.0
5900,2018-01,Prospect Park South,2100.0
5901,2018-01,Red Hook,2600.0
5902,2018-01,Sheepshead Bay,1925.0
5903,2018-01,South Brooklyn,2000.0
5904,2018-01,Industry City/Sunset Park,1999.0
5905,2018-01,Williamsburg,2900.0
5906,2018-01,Windsor Terrace,2400.0
5907,2018-01,Brooklyn Heights/Cobble Hill,3141.0
5908,2018-01,Williamsburg/Bedford-Stuyvesant,2625.0
5909,2018-01,Bath Beach/Bensonhurst,1787.5
5910,2018-01,Kensington/Windsor Terrace,2247.5
5911,2018-01,Carroll Gardens/Red Hook,2712.5
5912,2018-01,Sheepshead Bay/Brighton Beach,1962.5
5913,2018-01,Park Slope/Windsor Terrace,2600.0
5914,2018-01,Park Slope/Gowanus,2778.0
5915,2018-01,Bushwick/Bedford-Stuyvesant,2400.0
5916,2018-01,Flatlands/Mill Basin,1850.0
5917,2018-02,Bath Beach,1950.0
5918,2018-02,Bay Ridge,1995.0
5919,2018-02,Bedford-Stuyvesant,2300.0
5920,2018-02,Parkville/Bensonhurst,1750.0
5921,2018-02,Bergen Beach,2100.0
5922,2018-02,Boerum Hill,3000.0
5923,2018-02,Borough Park,1638.0
5924,2018-02,Brighton Beach,2013.0
5925,2018-02,Brooklyn,2450.0
5926,2018-02,Brooklyn Heights,3053.0
5927,2018-02,Brownsville,1725.0
5928,2018-02,Bushwick,2492.0
5929,2018-02,Canarsie,2100.0
5930,2018-02,Carroll Gardens,2900.0
